condition,fold,length,id,N_20nt,N_30nt,Time
wt_15mM_salt,4,70,29,0,2,7200.0
wt_15mM_salt,4,70,30,0,0,1800.0
wt_15mM_salt,4,70,30,0,0,3600.0
wt_15mM_salt,4,70,30,1,0,5400.0
wt_15mM_salt,4,70,30,2,0,7200.0
wt_15mM_salt,4,70,31,0,0,1800.0
wt_15mM_salt,4,70,31,2,0,3600.0
wt_15mM_salt,4,70,31,1,1,5400.0
wt_15mM_salt,4,70,31,1,1,7200.0
wt_15mM_salt,4,70,32,1,0,1800.0
wt_15mM_salt,4,70,32,1,1,3600.0
wt_15mM_salt,4,70,32,1,1,5400.0
wt_15mM_salt,4,70,32,1,1,7200.0
wt_15mM_salt,4,70,33,2,0,1800.0
wt_15mM_salt,4,70,33,2,0,3600.0
wt_15mM_salt,4,70,33,1,1,5400.0
wt_15mM_salt,4,70,33,1,1,7200.0
wt_15mM_salt,4,70,34,1,0,1800.0
wt_15mM_salt,4,70,34,1,1,3600.0
wt_15mM_salt,4,70,34,1,1,5400.0
wt_15mM_salt,4,70,34,1,1,7200.0
wt_15mM_salt,4,70,35,2,0,1800.0
wt_15mM_salt,4,70,35,2,0,3600.0
wt_15mM_salt,4,70,35,2,0,5400.0
wt_15mM_salt,4,70,35,2,0,7200.0
wt_15mM_salt,4,70,36,0,1,1800.0
wt_15mM_salt,4,70,36,1,1,3600.0
wt_15mM_salt,4,70,36,1,1,5400.0
wt_15mM_salt,4,70,36,1,1,7200.0
wt_15mM_salt,4,70,37,0,1,1800.0
wt_15mM_salt,4,70,37,0,1,3600.0
wt_15mM_salt,4,70,37,0,1,5400.0
wt_15mM_salt,4,70,37,0,1,7200.0
wt_15mM_salt,4,70,38,0,0,1800.0
wt_15mM_salt,4,70,38,1,0,3600.0
wt_15mM_salt,4,70,38,1,1,5400.0
wt_15mM_salt,4,70,38,1,1,7200.0
wt_15mM_salt,4,70,39,0,0,1800.0
wt_15mM_salt,4,70,39,1,1,3600.0
wt_15mM_salt,4,70,39,1,1,5400.0
wt_15mM_salt,4,70,39,1,1,7200.0
wt_15mM_salt,4,70,40,1,0,1800.0
wt_15mM_salt,4,70,40,1,0,3600.0
wt_15mM_salt,4,70,40,0,2,5400.0
wt_15mM_salt,4,70,40,0,2,7200.0
wt_15mM_salt,4,70,41,0,0,1800.0
wt_15mM_salt,4,70,41,2,0,3600.0
wt_15mM_salt,4,70,41,2,0,5400.0
wt_15mM_salt,4,70,41,2,0,7200.0
wt_15mM_salt,4,70,42,1,0,1800.0
wt_15mM_salt,4,70,42,1,0,3600.0
wt_15mM_salt,4,70,42,2,0,5400.0
wt_15mM_salt,4,70,42,3,0,7200.0
wt_15mM_salt,4,70,43,0,1,1800.0
wt_15mM_salt,4,70,43,0,1,3600.0
wt_15mM_salt,4,70,43,0,1,5400.0
wt_15mM_salt,4,70,43,0,1,7200.0
wt_15mM_salt,4,70,44,0,1,1800.0
wt_15mM_salt,4,70,44,1,1,3600.0
wt_15mM_salt,4,70,44,0,2,5400.0
wt_15mM_salt,4,70,44,0,2,7200.0
wt_15mM_salt,4,70,45,2,0,1800.0
wt_15mM_salt,4,70,45,1,1,3600.0
wt_15mM_salt,4,70,45,1,1,5400.0
wt_15mM_salt,4,70,45,1,1,7200.0
wt_15mM_salt,4,70,46,0,0,1800.0
wt_15mM_salt,4,70,46,0,0,3600.0
wt_15mM_salt,4,70,46,1,0,5400.0
wt_15mM_salt,4,70,46,0,1,7200.0
wt_15mM_salt,4,70,47,0,0,1800.0
wt_15mM_salt,4,70,47,0,0,3600.0
wt_15mM_salt,4,70,47,0,0,5400.0
wt_15mM_salt,4,70,47,0,1,7200.0
wt_15mM_salt,4,70,48,0,1,1800.0
wt_15mM_salt,4,70,48,0,1,3600.0
wt_15mM_salt,4,70,48,0,1,5400.0
wt_15mM_salt,4,70,48,1,1,7200.0
wt_15mM_salt,4,70,49,0,0,1800.0
wt_15mM_salt,4,70,49,1,0,3600.0
wt_15mM_salt,4,70,49,1,1,5400.0
wt_15mM_salt,4,70,49,1,1,7200.0
wt_15mM_salt,4,70,50,0,0,1800.0
wt_15mM_salt,4,70,50,0,1,3600.0
wt_15mM_salt,4,70,50,1,1,5400.0
wt_15mM_salt,4,70,50,1,1,7200.0
wt_15mM_salt,4,70,51,0,2,1800.0
wt_15mM_salt,4,70,51,0,2,3600.0
wt_15mM_salt,4,70,51,0,2,5400.0
wt_15mM_salt,4,70,51,0,2,7200.0
wt_15mM_salt,4,70,52,0,1,1800.0
wt_15mM_salt,4,70,52,0,1,3600.0
wt_15mM_salt,4,70,52,0,1,5400.0
wt_15mM_salt,4,70,52,0,1,7200.0
wt_15mM_salt,4,70,53,0,1,1800.0
wt_15mM_salt,4,70,53,0,1,3600.0
wt_15mM_salt,4,70,53,0,1,5400.0
wt_15mM_salt,4,70,53,0,1,7200.0
wt_15mM_salt,4,70,54,0,1,1800.0
wt_15mM_salt,4,70,54,0,1,3600.0
wt_15mM_salt,4,70,54,0,1,5400.0
wt_15mM_salt,4,70,54,1,1,7200.0
wt_15mM_salt,4,70,55,0,0,1800.0
wt_15mM_salt,4,70,55,0,1,3600.0
wt_15mM_salt,4,70,55,0,1,5400.0
wt_15mM_salt,4,70,55,1,1,7200.0
wt_15mM_salt,4,70,56,1,0,1800.0
wt_15mM_salt,4,70,56,1,1,3600.0
wt_15mM_salt,4,70,56,1,1,5400.0
wt_15mM_salt,4,70,56,1,1,7200.0
wt_15mM_salt,4,70,57,0,1,1800.0
wt_15mM_salt,4,70,57,0,1,3600.0
wt_15mM_salt,4,70,57,0,1,5400.0
wt_15mM_salt,4,70,57,0,1,7200.0
wt_15mM_salt,4,70,58,0,0,1800.0
wt_15mM_salt,4,70,58,1,0,3600.0
wt_15mM_salt,4,70,58,1,0,5400.0
wt_15mM_salt,4,70,58,2,0,7200.0
wt_15mM_salt,4,70,59,1,0,1800.0
wt_15mM_salt,4,70,59,1,1,3600.0
wt_15mM_salt,4,70,59,1,1,5400.0
wt_15mM_salt,4,70,59,1,1,7200.0
wt_15mM_salt,4,70,60,0,0,1800.0
wt_15mM_salt,4,70,60,1,0,3600.0
wt_15mM_salt,4,70,60,0,1,5400.0
wt_15mM_salt,4,70,60,0,1,7200.0
wt_15mM_salt,4,70,61,0,0,1800.0
wt_15mM_salt,4,70,61,0,1,3600.0
wt_15mM_salt,4,70,61,0,1,5400.0
wt_15mM_salt,4,70,61,0,1,7200.0
wt_15mM_salt,4,70,62,0,0,1800.0
wt_15mM_salt,4,70,62,0,0,3600.0
wt_15mM_salt,4,70,62,0,1,5400.0
wt_15mM_salt,4,70,62,0,1,7200.0
wt_15mM_salt,4,70,63,0,1,1800.0
wt_15mM_salt,4,70,63,1,1,3600.0
wt_15mM_salt,4,70,63,1,1,5400.0
wt_15mM_salt,4,70,63,1,1,7200.0
wt_15mM_salt,4,70,64,0,0,1800.0
wt_15mM_salt,4,70,64,0,0,3600.0
wt_15mM_salt,4,70,64,2,0,5400.0
wt_15mM_salt,4,70,64,0,2,7200.0
wt_15mM_salt,4,70,65,0,0,1800.0
wt_15mM_salt,4,70,65,0,0,3600.0
wt_15mM_salt,4,70,65,2,0,5400.0
wt_15mM_salt,4,70,65,2,0,7200.0
wt_15mM_salt,4,70,66,0,0,1800.0
wt_15mM_salt,4,70,66,1,1,3600.0
wt_15mM_salt,4,70,66,1,1,5400.0
wt_15mM_salt,4,70,66,1,1,7200.0
wt_15mM_salt,4,70,67,0,1,1800.0
wt_15mM_salt,4,70,67,0,1,3600.0
wt_15mM_salt,4,70,67,0,1,5400.0
wt_15mM_salt,4,70,67,0,1,7200.0
wt_15mM_salt,4,70,68,1,0,1800.0
wt_15mM_salt,4,70,68,0,1,3600.0
wt_15mM_salt,4,70,68,1,1,5400.0
wt_15mM_salt,4,70,68,1,1,7200.0
wt_15mM_salt,4,70,69,0,0,1800.0
wt_15mM_salt,4,70,69,2,0,3600.0
wt_15mM_salt,4,70,69,0,2,5400.0
wt_15mM_salt,4,70,69,0,2,7200.0
wt_15mM_salt,4,70,70,0,0,1800.0
wt_15mM_salt,4,70,70,2,0,3600.0
wt_15mM_salt,4,70,70,2,0,5400.0
wt_15mM_salt,4,70,70,2,0,7200.0
wt_15mM_salt,4,70,71,1,0,1800.0
wt_15mM_salt,4,70,71,2,0,3600.0
wt_15mM_salt,4,70,71,1,1,5400.0
wt_15mM_salt,4,70,71,1,1,7200.0
wt_15mM_salt,4,70,72,0,0,1800.0
wt_15mM_salt,4,70,72,0,0,3600.0
wt_15mM_salt,4,70,72,0,0,5400.0
wt_15mM_salt,4,70,72,0,0,7200.0
wt_15mM_salt,4,70,73,0,1,1800.0
wt_15mM_salt,4,70,73,1,1,3600.0
wt_15mM_salt,4,70,73,1,1,5400.0
wt_15mM_salt,4,70,73,1,1,7200.0
wt_15mM_salt,4,70,74,0,0,1800.0
wt_15mM_salt,4,70,74,0,1,3600.0
wt_15mM_salt,4,70,74,0,1,5400.0
wt_15mM_salt,4,70,74,1,1,7200.0
wt_15mM_salt,4,70,75,1,1,1800.0
wt_15mM_salt,4,70,75,1,1,3600.0
wt_15mM_salt,4,70,75,1,1,5400.0
wt_15mM_salt,4,70,75,1,1,7200.0
wt_15mM_salt,4,70,76,2,0,1800.0
wt_15mM_salt,4,70,76,2,0,3600.0
wt_15mM_salt,4,70,76,2,0,5400.0
wt_15mM_salt,4,70,76,2,0,7200.0
wt_15mM_salt,4,70,77,0,0,1800.0
wt_15mM_salt,4,70,77,1,1,3600.0
wt_15mM_salt,4,70,77,1,1,5400.0
wt_15mM_salt,4,70,77,1,1,7200.0
wt_15mM_salt,4,70,78,1,1,1800.0
wt_15mM_salt,4,70,78,1,1,3600.0
wt_15mM_salt,4,70,78,1,1,5400.0
wt_15mM_salt,4,70,78,1,1,7200.0
wt_15mM_salt,4,70,79,0,0,1800.0
wt_15mM_salt,4,70,79,0,0,3600.0
wt_15mM_salt,4,70,79,2,0,5400.0
wt_15mM_salt,4,70,79,0,2,7200.0
wt_15mM_salt,4,70,80,1,0,1800.0
wt_15mM_salt,4,70,80,2,0,3600.0
wt_15mM_salt,4,70,80,1,1,5400.0
wt_15mM_salt,4,70,80,1,1,7200.0
wt_15mM_salt,4,70,81,1,0,1800.0
wt_15mM_salt,4,70,81,0,1,3600.0
wt_15mM_salt,4,70,81,1,1,5400.0
wt_15mM_salt,4,70,81,1,1,7200.0
wt_15mM_salt,4,70,82,0,0,1800.0
wt_15mM_salt,4,70,82,2,0,3600.0
wt_15mM_salt,4,70,82,1,1,5400.0
wt_15mM_salt,4,70,82,1,1,7200.0
wt_15mM_salt,4,70,83,0,1,1800.0
wt_15mM_salt,4,70,83,0,2,3600.0
wt_15mM_salt,4,70,83,0,2,5400.0
wt_15mM_salt,4,70,83,0,2,7200.0
wt_15mM_salt,4,70,84,0,1,1800.0
wt_15mM_salt,4,70,84,0,1,3600.0
wt_15mM_salt,4,70,84,0,1,5400.0
wt_15mM_salt,4,70,84,0,1,7200.0
wt_15mM_salt,4,70,85,1,0,1800.0
wt_15mM_salt,4,70,85,0,1,3600.0
wt_15mM_salt,4,70,85,1,1,5400.0
wt_15mM_salt,4,70,85,1,1,7200.0
wt_15mM_salt,4,70,86,0,0,1800.0
wt_15mM_salt,4,70,86,0,0,3600.0
wt_15mM_salt,4,70,86,1,1,5400.0
wt_15mM_salt,4,70,86,1,1,7200.0
wt_15mM_salt,4,70,87,0,0,1800.0
wt_15mM_salt,4,70,87,0,0,3600.0
wt_15mM_salt,4,70,87,0,2,5400.0
wt_15mM_salt,4,70,87,0,2,7200.0
wt_15mM_salt,4,70,88,0,0,1800.0
wt_15mM_salt,4,70,88,2,0,3600.0
wt_15mM_salt,4,70,88,2,0,5400.0
wt_15mM_salt,4,70,88,3,0,7200.0
wt_15mM_salt,4,70,89,0,0,1800.0
wt_15mM_salt,4,70,89,1,0,3600.0
wt_15mM_salt,4,70,89,1,1,5400.0
wt_15mM_salt,4,70,89,1,1,7200.0
wt_15mM_salt,4,70,90,1,0,1800.0
wt_15mM_salt,4,70,90,1,0,3600.0
wt_15mM_salt,4,70,90,1,0,5400.0
wt_15mM_salt,4,70,90,1,0,7200.0
wt_15mM_salt,4,70,91,1,0,1800.0
wt_15mM_salt,4,70,91,1,1,3600.0
wt_15mM_salt,4,70,91,0,2,5400.0
wt_15mM_salt,4,70,91,0,2,7200.0
wt_15mM_salt,4,70,92,0,1,1800.0
wt_15mM_salt,4,70,92,0,1,3600.0
wt_15mM_salt,4,70,92,0,1,5400.0
wt_15mM_salt,4,70,92,0,1,7200.0
wt_15mM_salt,4,70,93,0,1,1800.0
wt_15mM_salt,4,70,93,0,1,3600.0
wt_15mM_salt,4,70,93,1,1,5400.0
wt_15mM_salt,4,70,93,1,1,7200.0
wt_15mM_salt,4,70,94,1,0,1800.0
wt_15mM_salt,4,70,94,1,0,3600.0
wt_15mM_salt,4,70,94,1,0,5400.0
wt_15mM_salt,4,70,94,2,0,7200.0
wt_15mM_salt,4,70,95,1,0,1800.0
wt_15mM_salt,4,70,95,2,0,3600.0
wt_15mM_salt,4,70,95,2,0,5400.0
wt_15mM_salt,4,70,95,2,0,7200.0
wt_15mM_salt,4,70,96,1,0,1800.0
wt_15mM_salt,4,70,96,1,1,3600.0
wt_15mM_salt,4,70,96,0,2,5400.0
wt_15mM_salt,4,70,96,0,2,7200.0
wt_15mM_salt,4,70,97,0,0,1800.0
wt_15mM_salt,4,70,97,0,1,3600.0
wt_15mM_salt,4,70,97,1,1,5400.0
wt_15mM_salt,4,70,97,1,1,7200.0
wt_15mM_salt,4,70,98,0,0,1800.0
wt_15mM_salt,4,70,98,0,1,3600.0
wt_15mM_salt,4,70,98,2,1,5400.0
wt_15mM_salt,4,70,98,2,1,7200.0
wt_15mM_salt,4,70,99,0,0,1800.0
wt_15mM_salt,4,70,99,0,0,3600.0
wt_15mM_salt,4,70,99,0,0,5400.0
wt_15mM_salt,4,70,99,0,0,7200.0
wt_15mM_salt,4,70,100,1,0,1800.0
wt_15mM_salt,4,70,100,0,1,3600.0
wt_15mM_salt,4,70,100,1,1,5400.0
wt_15mM_salt,4,70,100,1,1,7200.0
wt_15mM_salt,10,70,1,1,0,1800.0
wt_15mM_salt,10,70,1,0,1,3600.0
wt_15mM_salt,10,70,1,1,1,5400.0
wt_15mM_salt,10,70,1,1,1,7200.0
wt_15mM_salt,10,70,2,2,0,1800.0
wt_15mM_salt,10,70,2,1,1,3600.0
wt_15mM_salt,10,70,2,1,1,5400.0
wt_15mM_salt,10,70,2,1,1,7200.0
wt_15mM_salt,10,70,3,0,1,1800.0
wt_15mM_salt,10,70,3,0,1,3600.0
wt_15mM_salt,10,70,3,1,1,5400.0
wt_15mM_salt,10,70,3,1,1,7200.0
wt_15mM_salt,10,70,4,2,0,1800.0
wt_15mM_salt,10,70,4,2,0,3600.0
wt_15mM_salt,10,70,4,2,0,5400.0
wt_15mM_salt,10,70,4,2,0,7200.0
wt_15mM_salt,10,70,5,1,0,1800.0
wt_15mM_salt,10,70,5,1,1,3600.0
wt_15mM_salt,10,70,5,1,1,5400.0
wt_15mM_salt,10,70,5,1,1,7200.0
wt_15mM_salt,10,70,6,0,1,1800.0
wt_15mM_salt,10,70,6,1,1,3600.0
wt_15mM_salt,10,70,6,1,1,5400.0
wt_15mM_salt,10,70,6,1,1,7200.0
wt_15mM_salt,10,70,7,0,0,1800.0
wt_15mM_salt,10,70,7,3,0,3600.0
wt_15mM_salt,10,70,7,3,0,5400.0
wt_15mM_salt,10,70,7,3,0,7200.0
wt_15mM_salt,10,70,8,0,0,1800.0
wt_15mM_salt,10,70,8,0,1,3600.0
wt_15mM_salt,10,70,8,1,1,5400.0
wt_15mM_salt,10,70,8,1,1,7200.0
wt_15mM_salt,10,70,9,0,0,1800.0
wt_15mM_salt,10,70,9,1,0,3600.0
wt_15mM_salt,10,70,9,1,1,5400.0
wt_15mM_salt,10,70,9,1,1,7200.0
wt_15mM_salt,10,70,10,1,0,1800.0
wt_15mM_salt,10,70,10,2,0,3600.0
wt_15mM_salt,10,70,10,2,0,5400.0
wt_15mM_salt,10,70,10,3,0,7200.0
wt_15mM_salt,10,70,11,0,1,1800.0
wt_15mM_salt,10,70,11,0,1,3600.0
wt_15mM_salt,10,70,11,0,1,5400.0
wt_15mM_salt,10,70,11,0,1,7200.0
wt_15mM_salt,10,70,12,0,0,1800.0
wt_15mM_salt,10,70,12,2,0,3600.0
wt_15mM_salt,10,70,12,2,0,5400.0
wt_15mM_salt,10,70,12,2,0,7200.0
wt_15mM_salt,10,70,13,0,0,1800.0
wt_15mM_salt,10,70,13,1,1,3600.0
wt_15mM_salt,10,70,13,1,1,5400.0
wt_15mM_salt,10,70,13,1,1,7200.0
wt_15mM_salt,10,70,14,0,0,1800.0
wt_15mM_salt,10,70,14,0,0,3600.0
wt_15mM_salt,10,70,14,0,0,5400.0
wt_15mM_salt,10,70,14,1,1,7200.0
wt_15mM_salt,10,70,15,1,0,1800.0
wt_15mM_salt,10,70,15,1,1,3600.0
wt_15mM_salt,10,70,15,1,1,5400.0
wt_15mM_salt,10,70,15,1,1,7200.0
wt_15mM_salt,10,70,16,0,0,1800.0
wt_15mM_salt,10,70,16,1,1,3600.0
wt_15mM_salt,10,70,16,1,1,5400.0
wt_15mM_salt,10,70,16,1,1,7200.0
wt_15mM_salt,10,70,17,0,1,1800.0
wt_15mM_salt,10,70,17,0,1,3600.0
wt_15mM_salt,10,70,17,0,1,5400.0
wt_15mM_salt,10,70,17,0,1,7200.0
wt_15mM_salt,10,70,18,0,1,1800.0
wt_15mM_salt,10,70,18,0,1,3600.0
wt_15mM_salt,10,70,18,1,1,5400.0
wt_15mM_salt,10,70,18,1,1,7200.0
wt_15mM_salt,10,70,19,0,1,1800.0
wt_15mM_salt,10,70,19,0,1,3600.0
wt_15mM_salt,10,70,19,0,1,5400.0
wt_15mM_salt,10,70,19,0,1,7200.0
wt_15mM_salt,10,70,20,0,0,1800.0
wt_15mM_salt,10,70,20,1,1,3600.0
wt_15mM_salt,10,70,20,1,1,5400.0
wt_15mM_salt,10,70,20,1,1,7200.0
wt_15mM_salt,10,70,21,0,2,1800.0
wt_15mM_salt,10,70,21,0,2,3600.0
wt_15mM_salt,10,70,21,0,2,5400.0
wt_15mM_salt,10,70,21,0,2,7200.0
wt_15mM_salt,10,70,22,0,0,1800.0
wt_15mM_salt,10,70,22,1,1,3600.0
wt_15mM_salt,10,70,22,0,2,5400.0
wt_15mM_salt,10,70,22,0,2,7200.0
wt_15mM_salt,10,70,23,0,0,1800.0
wt_15mM_salt,10,70,23,2,0,3600.0
wt_15mM_salt,10,70,23,1,1,5400.0
wt_15mM_salt,10,70,23,1,1,7200.0
wt_15mM_salt,10,70,24,0,1,1800.0
wt_15mM_salt,10,70,24,0,1,3600.0
wt_15mM_salt,10,70,24,0,1,5400.0
wt_15mM_salt,10,70,24,0,1,7200.0
wt_15mM_salt,10,70,25,0,0,1800.0
wt_15mM_salt,10,70,25,1,1,3600.0
wt_15mM_salt,10,70,25,1,1,5400.0
wt_15mM_salt,10,70,25,1,1,7200.0
wt_15mM_salt,10,70,26,2,0,1800.0
wt_15mM_salt,10,70,26,1,1,3600.0
wt_15mM_salt,10,70,26,1,1,5400.0
wt_15mM_salt,10,70,26,0,2,7200.0
wt_15mM_salt,10,70,27,0,0,1800.0
wt_15mM_salt,10,70,27,1,1,3600.0
wt_15mM_salt,10,70,27,1,1,5400.0
wt_15mM_salt,10,70,27,1,1,7200.0
wt_15mM_salt,10,70,28,1,0,1800.0
wt_15mM_salt,10,70,28,2,0,3600.0
wt_15mM_salt,10,70,28,0,2,5400.0
wt_15mM_salt,10,70,28,0,2,7200.0
wt_15mM_salt,10,70,29,1,0,1800.0
wt_15mM_salt,10,70,29,1,1,3600.0
wt_15mM_salt,10,70,29,1,1,5400.0
wt_15mM_salt,10,70,29,1,1,7200.0
wt_15mM_salt,10,70,30,0,0,1800.0
wt_15mM_salt,10,70,30,1,1,3600.0
wt_15mM_salt,10,70,30,1,1,5400.0
wt_15mM_salt,10,70,30,1,1,7200.0
wt_15mM_salt,10,70,31,0,0,1800.0
wt_15mM_salt,10,70,31,2,0,3600.0
wt_15mM_salt,10,70,31,3,0,5400.0
wt_15mM_salt,10,70,31,3,0,7200.0
wt_15mM_salt,10,70,32,0,0,1800.0
wt_15mM_salt,10,70,32,0,0,3600.0
wt_15mM_salt,10,70,32,0,1,5400.0
wt_15mM_salt,10,70,32,1,1,7200.0
wt_15mM_salt,10,70,33,0,1,1800.0
wt_15mM_salt,10,70,33,0,1,3600.0
wt_15mM_salt,10,70,33,0,1,5400.0
wt_15mM_salt,10,70,33,0,1,7200.0
wt_15mM_salt,10,70,34,0,1,1800.0
wt_15mM_salt,10,70,34,0,1,3600.0
wt_15mM_salt,10,70,34,0,1,5400.0
wt_15mM_salt,10,70,34,0,1,7200.0
wt_15mM_salt,10,70,35,1,1,1800.0
wt_15mM_salt,10,70,35,0,2,3600.0
wt_15mM_salt,10,70,35,0,2,5400.0
wt_15mM_salt,10,70,35,0,2,7200.0
wt_15mM_salt,10,70,36,0,1,1800.0
wt_15mM_salt,10,70,36,0,1,3600.0
wt_15mM_salt,10,70,36,0,1,5400.0
wt_15mM_salt,10,70,36,0,1,7200.0
wt_15mM_salt,10,70,37,1,0,1800.0
wt_15mM_salt,10,70,37,0,2,3600.0
wt_15mM_salt,10,70,37,0,2,5400.0
wt_15mM_salt,10,70,37,0,2,7200.0
wt_15mM_salt,10,70,38,0,0,1800.0
wt_15mM_salt,10,70,38,0,2,3600.0
wt_15mM_salt,10,70,38,0,2,5400.0
wt_15mM_salt,10,70,38,0,2,7200.0
wt_15mM_salt,10,70,39,0,0,1800.0
wt_15mM_salt,10,70,39,0,0,3600.0
wt_15mM_salt,10,70,39,0,0,5400.0
wt_15mM_salt,10,70,39,2,0,7200.0
wt_15mM_salt,10,70,40,0,0,1800.0
wt_15mM_salt,10,70,40,0,0,3600.0
wt_15mM_salt,10,70,40,0,0,5400.0
wt_15mM_salt,10,70,40,2,0,7200.0
wt_15mM_salt,10,70,41,0,1,1800.0
wt_15mM_salt,10,70,41,0,1,3600.0
wt_15mM_salt,10,70,41,1,1,5400.0
wt_15mM_salt,10,70,41,1,1,7200.0
wt_15mM_salt,10,70,42,1,0,1800.0
wt_15mM_salt,10,70,42,1,1,3600.0
wt_15mM_salt,10,70,42,1,1,5400.0
wt_15mM_salt,10,70,42,1,1,7200.0
wt_15mM_salt,10,70,43,1,0,1800.0
wt_15mM_salt,10,70,43,1,1,3600.0
wt_15mM_salt,10,70,43,1,1,5400.0
wt_15mM_salt,10,70,43,1,1,7200.0
wt_15mM_salt,10,70,44,1,0,1800.0
wt_15mM_salt,10,70,44,2,0,3600.0
wt_15mM_salt,10,70,44,3,0,5400.0
wt_15mM_salt,10,70,44,3,0,7200.0
wt_15mM_salt,10,70,45,0,0,1800.0
wt_15mM_salt,10,70,45,0,0,3600.0
wt_15mM_salt,10,70,45,2,0,5400.0
wt_15mM_salt,10,70,45,1,1,7200.0
wt_15mM_salt,10,70,46,0,0,1800.0
wt_15mM_salt,10,70,46,0,0,3600.0
wt_15mM_salt,10,70,46,0,0,5400.0
wt_15mM_salt,10,70,46,2,0,7200.0
wt_15mM_salt,10,70,47,1,0,1800.0
wt_15mM_salt,10,70,47,1,0,3600.0
wt_15mM_salt,10,70,47,0,1,5400.0
wt_15mM_salt,10,70,47,0,1,7200.0
wt_15mM_salt,10,70,48,0,0,1800.0
wt_15mM_salt,10,70,48,0,0,3600.0
wt_15mM_salt,10,70,48,0,0,5400.0
wt_15mM_salt,10,70,48,2,0,7200.0
wt_15mM_salt,10,70,49,0,0,1800.0
wt_15mM_salt,10,70,49,0,2,3600.0
wt_15mM_salt,10,70,49,0,2,5400.0
wt_15mM_salt,10,70,49,0,2,7200.0
wt_15mM_salt,10,70,50,1,1,1800.0
wt_15mM_salt,10,70,50,1,1,3600.0
wt_15mM_salt,10,70,50,1,1,5400.0
wt_15mM_salt,10,70,50,1,1,7200.0
wt_15mM_salt,10,70,51,0,1,1800.0
wt_15mM_salt,10,70,51,0,1,3600.0
wt_15mM_salt,10,70,51,0,1,5400.0
wt_15mM_salt,10,70,51,0,1,7200.0
wt_15mM_salt,10,70,52,1,0,1800.0
wt_15mM_salt,10,70,52,3,0,3600.0
wt_15mM_salt,10,70,52,3,0,5400.0
wt_15mM_salt,10,70,52,3,0,7200.0
wt_15mM_salt,10,70,53,1,1,1800.0
wt_15mM_salt,10,70,53,0,2,3600.0
wt_15mM_salt,10,70,53,0,2,5400.0
wt_15mM_salt,10,70,53,0,2,7200.0
wt_15mM_salt,10,70,54,0,1,1800.0
wt_15mM_salt,10,70,54,1,1,3600.0
wt_15mM_salt,10,70,54,1,1,5400.0
wt_15mM_salt,10,70,54,1,1,7200.0
wt_15mM_salt,10,70,55,1,0,1800.0
wt_15mM_salt,10,70,55,2,0,3600.0
wt_15mM_salt,10,70,55,2,0,5400.0
wt_15mM_salt,10,70,55,2,0,7200.0
wt_15mM_salt,10,70,56,0,0,1800.0
wt_15mM_salt,10,70,56,0,2,3600.0
wt_15mM_salt,10,70,56,0,2,5400.0
wt_15mM_salt,10,70,56,0,2,7200.0
wt_15mM_salt,10,70,57,0,1,1800.0
wt_15mM_salt,10,70,57,0,1,3600.0
wt_15mM_salt,10,70,57,0,1,5400.0
wt_15mM_salt,10,70,57,0,1,7200.0
wt_15mM_salt,10,70,58,0,0,1800.0
wt_15mM_salt,10,70,58,0,0,3600.0
wt_15mM_salt,10,70,58,0,0,5400.0
wt_15mM_salt,10,70,58,0,0,7200.0
wt_15mM_salt,10,70,59,1,0,1800.0
wt_15mM_salt,10,70,59,0,1,3600.0
wt_15mM_salt,10,70,59,0,1,5400.0
wt_15mM_salt,10,70,59,0,1,7200.0
wt_15mM_salt,10,70,60,0,1,1800.0
wt_15mM_salt,10,70,60,0,1,3600.0
wt_15mM_salt,10,70,60,0,1,5400.0
wt_15mM_salt,10,70,60,0,1,7200.0
wt_15mM_salt,10,70,61,1,0,1800.0
wt_15mM_salt,10,70,61,1,1,3600.0
wt_15mM_salt,10,70,61,1,1,5400.0
wt_15mM_salt,10,70,61,1,1,7200.0
wt_15mM_salt,10,70,62,1,0,1800.0
wt_15mM_salt,10,70,62,1,0,3600.0
wt_15mM_salt,10,70,62,1,0,5400.0
wt_15mM_salt,10,70,62,1,0,7200.0
wt_15mM_salt,10,70,63,0,1,1800.0
wt_15mM_salt,10,70,63,0,1,3600.0
wt_15mM_salt,10,70,63,0,2,5400.0
wt_15mM_salt,10,70,63,0,2,7200.0
wt_15mM_salt,10,70,64,0,1,1800.0
wt_15mM_salt,10,70,64,0,1,3600.0
wt_15mM_salt,10,70,64,0,1,5400.0
wt_15mM_salt,10,70,64,0,1,7200.0
wt_15mM_salt,10,70,65,0,1,1800.0
wt_15mM_salt,10,70,65,1,1,3600.0
wt_15mM_salt,10,70,65,1,1,5400.0
wt_15mM_salt,10,70,65,1,1,7200.0
wt_15mM_salt,10,70,66,0,1,1800.0
wt_15mM_salt,10,70,66,0,1,3600.0
wt_15mM_salt,10,70,66,0,1,5400.0
wt_15mM_salt,10,70,66,0,1,7200.0
wt_15mM_salt,10,70,67,0,0,1800.0
wt_15mM_salt,10,70,67,0,0,3600.0
wt_15mM_salt,10,70,67,0,0,5400.0
wt_15mM_salt,10,70,67,2,0,7200.0
wt_15mM_salt,10,70,68,0,0,1800.0
wt_15mM_salt,10,70,68,0,0,3600.0
wt_15mM_salt,10,70,68,0,0,5400.0
wt_15mM_salt,10,70,68,0,0,7200.0
wt_15mM_salt,10,70,69,0,0,1800.0
wt_15mM_salt,10,70,69,0,0,3600.0
